close,high,low,open,symbol,volume,id,key,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
71.83,72.41,71.27,71.6,BUD,1417814,HISTORICAL_PRICES,BUD,1/6/2021,1.62017E+12,0.029525584,0.029525584,71.6,71.83,72.41,71.27,1417814,71.0038,71.2319,71.8071,70.6766,1417814,6-Jan-21,1.08,0.0153
71.2,71.9,70.9,71.78,BUD,1071382,HISTORICAL_PRICES,BUD,1/7/2021,1.62017E+12,0.020495915,0.020495915,71.78,71.2,71.9,70.9,1071382,71.1824,70.6072,71.3014,70.3097,1071382,7-Jan-21,-0.63,-0.0088
71.08,71.22,70.19,70.68,BUD,933189,HISTORICAL_PRICES,BUD,1/8/2021,1.62017E+12,0.018775978,0.018775978,70.68,71.08,71.22,70.19,933189,70.0915,70.4882,70.627,69.6056,933189,8-Jan-21,-0.12,-0.0017
69.11,69.42,68.53,69,BUD,1687987,HISTORICAL_PRICES,BUD,1/11/2021,1.62017E+12,-0.009459653,-0.009459653,69,69.11,69.42,68.53,1687987,68.4255,68.5346,68.842,67.9594,1687987,11-Jan-21,-1.97,-0.0277
69,69.15,68.47,68.58,BUD,2237253,HISTORICAL_PRICES,BUD,1/12/2021,1.62017E+12,-0.011036262,-0.011036262,68.58,69,69.15,68.47,2237253,68.009,68.4255,68.5742,67.8999,2237253,12-Jan-21,-0.11,-0.0016
69.07,69.38,68.62,68.72,BUD,2405110,HISTORICAL_PRICES,BUD,1/13/2021,1.62017E+12,-0.010032965,-0.010032965,68.72,69.07,69.38,68.62,2405110,68.1478,68.4949,68.8023,68.0487,2405110,13-Jan-21,0.07,0.001
69.35,69.655,68.8,69.36,BUD,1372608,HISTORICAL_PRICES,BUD,1/14/2021,1.62017E+12,-0.006019779,-0.006019779,69.36,69.35,69.655,68.8,1372608,68.7825,68.7726,69.075,68.2272,1372608,14-Jan-21,0.28,0.0041
68.64,68.985,67.96,68.43,BUD,1895916,HISTORICAL_PRICES,BUD,1/15/2021,1.62017E+12,-0.016196073,-0.016196073,68.43,68.64,68.985,67.96,1895916,67.8602,68.0685,68.4106,67.3942,1895916,15-Jan-21,-0.71,-0.0102
68.34,69.18,68.08,69.05,BUD,1025132,HISTORICAL_PRICES,BUD,1/19/2021,1.62017E+12,-0.020495915,-0.020495915,69.05,68.34,69.18,68.08,1025132,68.4751,67.771,68.604,67.5132,1025132,19-Jan-21,-0.3,-0.0044
68.3,68.36,67.84,68.29,BUD,994159,HISTORICAL_PRICES,BUD,1/20/2021,1.62017E+12,-0.021069227,-0.021069227,68.29,68.3,68.36,67.84,994159,67.7214,67.7313,67.7908,67.2752,994159,20-Jan-21,-0.04,-0.0006
67.81,67.94,67.2,67.5,BUD,1212743,HISTORICAL_PRICES,BUD,1/21/2021,1.62017E+12,-0.028092303,-0.028092303,67.5,67.81,67.94,67.2,1212743,66.938,67.2454,67.3743,66.6405,1212743,21-Jan-21,-0.49,-0.0072
66.61,67.017,66.35,66.62,BUD,1298723,HISTORICAL_PRICES,BUD,1/22/2021,1.62017E+12,-0.045291673,-0.045291673,66.62,66.61,67.017,66.35,1298723,66.0653,66.0554,66.459,65.7976,1298723,22-Jan-21,-1.2,-0.0177
64.7,64.93,64.18,64.75,BUD,1831564,HISTORICAL_PRICES,BUD,1/25/2021,1.62017E+12,-0.072667336,-0.072667336,64.75,64.7,64.93,64.18,1831564,64.2109,64.1613,64.3894,63.6456,1831564,25-Jan-21,-1.91,-0.0287
65.14,65.22,64.44,64.62,BUD,1264504,HISTORICAL_PRICES,BUD,1/26/2021,1.62017E+12,-0.0663609,-0.0663609,64.62,65.14,65.22,64.44,1264504,64.082,64.5976,64.677,63.9035,1264504,26-Jan-21,0.44,0.0068
63.46,64.281,62.92,63.33,BUD,1974188,HISTORICAL_PRICES,BUD,1/27/2021,1.62017E+12,-0.090440017,-0.090440017,63.33,63.46,64.281,62.92,1974188,62.8027,62.9316,63.7458,62.3961,1974188,27-Jan-21,-1.68,-0.0258
65.02,65.7,63.95,64.1,BUD,1495348,HISTORICAL_PRICES,BUD,1/28/2021,1.62017E+12,-0.068080837,-0.068080837,64.1,65.02,65.7,63.95,1495348,63.5663,64.4786,65.153,63.4175,1495348,28-Jan-21,1.56,0.0246
62.69,64.26,62.53,64.26,BUD,2049851,HISTORICAL_PRICES,BUD,1/29/2021,1.62017E+12,-0.101476279,-0.101476279,64.26,62.69,64.26,62.53,2049851,63.725,62.168,63.725,62.0094,2049851,29-Jan-21,-2.33,-0.0358
63.88,64.43,63.45,64.43,BUD,1028653,HISTORICAL_PRICES,BUD,2/1/2021,1.62017E+12,-0.084420238,-0.084420238,64.43,63.88,64.43,63.45,1028653,63.8935,63.3481,63.8935,62.9217,1028653,1-Feb-21,1.19,0.019
65.88,66.14,65.39,65.67,BUD,1385475,HISTORICAL_PRICES,BUD,2/2/2021,1.62017E+12,-0.055754622,-0.055754622,65.67,65.88,66.14,65.39,1385475,65.1232,65.3315,65.5893,64.8456,1385475,2-Feb-21,2,0.0313
65.45,65.72,64.79,65.42,BUD,917146,HISTORICAL_PRICES,BUD,2/3/2021,1.62017E+12,-0.06191773,-0.06191773,65.42,65.45,65.72,64.79,917146,64.8753,64.9051,65.1728,64.2506,917146,3-Feb-21,-0.43,-0.0065
65.55,65.57,64.91,65.4,BUD,997275,HISTORICAL_PRICES,BUD,2/4/2021,1.62017E+12,-0.060484449,-0.060484449,65.4,65.55,65.57,64.91,997275,64.8555,65.0042,65.0241,64.3696,997275,4-Feb-21,0.1,0.0015
65.63,66.2,65.45,65.94,BUD,2318807,HISTORICAL_PRICES,BUD,2/5/2021,1.62017E+12,-0.059337824,-0.059337824,65.94,65.63,66.2,65.45,2318807,65.391,65.0836,65.6488,64.9051,2318807,5-Feb-21,0.08,0.0012
65.07,65.77,64.8855,65.35,BUD,1667556,HISTORICAL_PRICES,BUD,2/8/2021,1.62017E+12,-0.067364197,-0.067364197,65.35,65.07,65.77,64.8855,1667556,64.8059,64.5282,65.2224,64.3453,1667556,8-Feb-21,-0.56,-0.0085
64.7,65.28,64.42,64.85,BUD,2255563,HISTORICAL_PRICES,BUD,2/9/2021,1.62017E+12,-0.072667336,-0.072667336,64.85,64.7,65.28,64.42,2255563,64.3101,64.1613,64.7365,63.8836,2255563,9-Feb-21,-0.37,-0.0057
64.5,65.36,64.29,65.18,BUD,2469118,HISTORICAL_PRICES,BUD,2/10/2021,1.62017E+12,-0.075533897,-0.075533897,65.18,64.5,65.36,64.29,2469118,64.6373,63.963,64.8158,63.7547,2469118,10-Feb-21,-0.2,-0.0031
63.74,64.66,63.525,64.58,BUD,2062771,HISTORICAL_PRICES,BUD,2/11/2021,1.62017E+12,-0.086426831,-0.086426831,64.58,63.74,64.66,63.525,2062771,64.0423,63.2093,64.1216,62.9961,2062771,11-Feb-21,-0.76,-0.0118
63.56,63.75,63.19,63.74,BUD,2346076,HISTORICAL_PRICES,BUD,2/12/2021,1.62017E+12,-0.089006736,-0.089006736,63.74,63.56,63.75,63.19,2346076,63.2093,63.0308,63.2192,62.6639,2346076,12-Feb-21,-0.18,-0.0028
64.73,64.93,64.24,64.87,BUD,1788036,HISTORICAL_PRICES,BUD,2/16/2021,1.62017E+12,-0.072237351,-0.072237351,64.87,64.73,64.93,64.24,1788036,64.3299,64.1911,64.3894,63.7051,1788036,16-Feb-21,1.17,0.0184
64.33,64.5,63.88,64.45,BUD,1576966,HISTORICAL_PRICES,BUD,2/17/2021,1.62017E+12,-0.077970474,-0.077970474,64.45,64.33,64.5,63.88,1576966,63.9134,63.7944,63.963,63.3481,1576966,17-Feb-21,-0.4,-0.0062
63.9,63.99,63.17,63.45,BUD,1220746,HISTORICAL_PRICES,BUD,2/18/2021,1.62017E+12,-0.084133582,-0.084133582,63.45,63.9,63.99,63.17,1220746,62.9217,63.368,63.4572,62.644,1220746,18-Feb-21,-0.43,-0.0067
64.46,65.105,64.425,64.7,BUD,1062694,HISTORICAL_PRICES,BUD,2/19/2021,1.62017E+12,-0.076107209,-0.076107209,64.7,64.46,65.105,64.425,1062694,64.1613,63.9233,64.5629,63.8886,1062694,19-Feb-21,0.56,0.0088
64.35,64.78,63.55,63.61,BUD,1398580,HISTORICAL_PRICES,BUD,2/22/2021,1.62017E+12,-0.077683818,-0.077683818,63.61,64.35,64.78,63.55,1398580,63.0804,63.8142,64.2406,63.0209,1398580,22-Feb-21,-0.11,-0.0017
65.02,65.18,64.08,64.48,BUD,1547582,HISTORICAL_PRICES,BUD,2/23/2021,1.62017E+12,-0.068080837,-0.068080837,64.48,65.02,65.18,64.08,1547582,63.9431,64.4786,64.6373,63.5465,1547582,23-Feb-21,0.67,0.0104
65.25,65.49,64.1,64.11,BUD,2621924,HISTORICAL_PRICES,BUD,2/24/2021,1.62017E+12,-0.064784291,-0.064784291,64.11,65.25,65.49,64.1,2621924,63.5762,64.7067,64.9447,63.5663,2621924,24-Feb-21,0.23,0.0035
60.11,62.4,59.96,62.02,BUD,6386981,HISTORICAL_PRICES,BUD,2/25/2021,1.62017E+12,-0.138454923,-0.138454923,62.02,60.11,62.4,59.96,6386981,61.5036,59.6095,61.8805,59.4608,6386981,25-Feb-21,-5.14,-0.0788
57.73,58.56,57.13,58.35,BUD,4286017,HISTORICAL_PRICES,BUD,2/26/2021,1.62017E+12,-0.172567006,-0.172567006,58.35,57.73,58.56,57.13,4286017,57.8642,57.2493,58.0724,56.6543,4286017,26-Feb-21,-2.38,-0.0396
59.34,60.12,58.9,59.12,BUD,2485302,HISTORICAL_PRICES,BUD,3/1/2021,1.62017E+12,-0.149491185,-0.149491185,59.12,59.34,60.12,58.9,2485302,58.6278,58.8459,59.6194,58.4096,2485302,1-Mar-21,1.61,0.0279
59.18,59.5,58.5,58.67,BUD,1358019,HISTORICAL_PRICES,BUD,3/2/2021,1.62017E+12,-0.151784435,-0.151784435,58.67,59.18,59.5,58.5,1358019,58.1815,58.6873,59.0046,58.0129,1358019,2-Mar-21,-0.16,-0.0027
59.21,59.74,59.09,59.13,BUD,1282179,HISTORICAL_PRICES,BUD,3/3/2021,1.62017E+12,-0.15135445,-0.15135445,59.13,59.21,59.74,59.09,1282179,58.6377,58.717,59.2426,58.598,1282179,3-Mar-21,0.03,0.0005
60.42,61.57,59.78,60.87,BUD,3348580,HISTORICAL_PRICES,BUD,3/4/2021,1.62017E+12,-0.134011753,-0.134011753,60.87,60.42,61.57,59.78,3348580,60.3632,59.9169,61.0574,59.2823,3348580,4-Mar-21,1.21,0.0204
60.96,61.19,59.9,60.81,BUD,1770238,HISTORICAL_PRICES,BUD,3/5/2021,1.62017E+12,-0.126272037,-0.126272037,60.81,60.96,61.19,59.9,1770238,60.3037,60.4524,60.6805,59.4013,1770238,5-Mar-21,0.54,0.0089
61.32,61.78,60.77,61,BUD,1156407,HISTORICAL_PRICES,BUD,3/8/2021,1.62017E+12,-0.121112226,-0.121112226,61,61.32,61.78,60.77,1156407,60.4921,60.8094,61.2656,60.264,1156407,8-Mar-21,0.36,0.0059
62.18,62.57,61.82,62.34,BUD,1329364,HISTORICAL_PRICES,BUD,3/9/2021,1.62017E+12,-0.108786011,-0.108786011,62.34,62.18,62.57,61.82,1329364,61.8209,61.6623,62.049,61.3053,1329364,9-Mar-21,0.86,0.014
63.36,63.63,62.83,63.24,BUD,1227243,HISTORICAL_PRICES,BUD,3/10/2021,1.62017E+12,-0.091873298,-0.091873298,63.24,63.36,63.63,62.83,1227243,62.7135,62.8325,63.1002,62.3069,1227243,10-Mar-21,1.18,0.019
62.37,62.57,62.07,62.42,BUD,1591565,HISTORICAL_PRICES,BUD,3/11/2021,1.62017E+12,-0.106062778,-0.106062778,62.42,62.37,62.57,62.07,1591565,61.9003,61.8507,62.049,61.5532,1591565,11-Mar-21,-0.99,-0.0156
62.87,62.91,61.94,61.94,BUD,1147004,HISTORICAL_PRICES,BUD,3/12/2021,1.62017E+12,-0.098896374,-0.098896374,61.94,62.87,62.91,61.94,1147004,61.4243,62.3465,62.3862,61.4243,1147004,12-Mar-21,0.5,0.008
62.67,62.88,62.23,62.4,BUD,1304182,HISTORICAL_PRICES,BUD,3/15/2021,1.62017E+12,-0.101762935,-0.101762935,62.4,62.67,62.88,62.23,1304182,61.8805,62.1482,62.3565,61.7119,1304182,15-Mar-21,-0.2,-0.0032
61.85,62.59,61.85,62.45,BUD,1809742,HISTORICAL_PRICES,BUD,3/16/2021,1.62017E+12,-0.113515838,-0.113515838,62.45,61.85,62.59,61.85,1809742,61.93,61.335,62.0689,61.335,1809742,16-Mar-21,-0.82,-0.0131
63.83,63.97,62.8,62.97,BUD,2017962,HISTORICAL_PRICES,BUD,3/17/2021,1.62017E+12,-0.085136878,-0.085136878,62.97,63.83,63.97,62.8,2017962,62.4457,63.2985,63.4374,62.2771,2017962,17-Mar-21,1.98,0.032
62.76,63.82,62.75,62.88,BUD,1289150,HISTORICAL_PRICES,BUD,3/18/2021,1.62017E+12,-0.100472983,-0.100472983,62.88,62.76,63.82,62.75,1289150,62.3565,62.2375,63.2886,62.2275,1289150,18-Mar-21,-1.07,-0.0168
64.29,64.42,62.9,63.31,BUD,1284069,HISTORICAL_PRICES,BUD,3/19/2021,1.62017E+12,-0.078543787,-0.078543787,63.31,64.29,64.42,62.9,1284069,62.7829,63.7547,63.8836,62.3763,1284069,19-Mar-21,1.53,0.0244
63.39,63.96,63.21,63.62,BUD,2691032,HISTORICAL_PRICES,BUD,3/22/2021,1.62017E+12,-0.091443314,-0.091443314,63.62,63.39,63.96,63.21,2691032,63.0903,62.8622,63.4275,62.6837,2691032,22-Mar-21,-0.9,-0.014
62.8,63.68,62.71,63.41,BUD,1253679,HISTORICAL_PRICES,BUD,3/23/2021,1.62017E+12,-0.09989967,-0.09989967,63.41,62.8,63.68,62.71,1253679,62.882,62.2771,63.1498,62.1879,1253679,23-Mar-21,-0.59,-0.0093
62.04,62.67,61.87,62,BUD,1030489,HISTORICAL_PRICES,BUD,3/24/2021,1.62017E+12,-0.110792604,-0.110792604,62,62.04,62.67,61.87,1030489,61.4838,61.5234,62.1482,61.3549,1030489,24-Mar-21,-0.76,-0.0121
62.04,62.155,61.195,61.5,BUD,1053076,HISTORICAL_PRICES,BUD,3/25/2021,1.62017E+12,-0.110792604,-0.110792604,61.5,62.04,62.155,61.195,1053076,60.9879,61.5234,61.6375,60.6855,1053076,25-Mar-21,0,0
63.31,63.4,62.23,62.38,BUD,1678454,HISTORICAL_PRICES,BUD,3/26/2021,1.62017E+12,-0.092589938,-0.092589938,62.38,63.31,63.4,62.23,1678454,61.8606,62.7829,62.8721,61.7119,1678454,26-Mar-21,1.27,0.0205
64.1,64.51,63.74,63.8,BUD,1718409,HISTORICAL_PRICES,BUD,3/29/2021,1.62017E+12,-0.08126702,-0.08126702,63.8,64.1,64.51,63.74,1718409,63.2688,63.5663,63.9729,63.2093,1718409,29-Mar-21,0.79,0.0125
63.98,64.6677,63.92,64.49,BUD,1067993,HISTORICAL_PRICES,BUD,3/30/2021,1.62017E+12,-0.082986957,-0.082986957,64.49,63.98,64.6677,63.92,1067993,63.953,63.4473,64.1293,63.3878,1067993,30-Mar-21,-0.12,-0.0019
62.85,63.57,62.84,63.42,BUD,1362860,HISTORICAL_PRICES,BUD,3/31/2021,1.62017E+12,-0.09918303,-0.09918303,63.42,62.85,63.57,62.84,1362860,62.892,62.3267,63.0407,62.3168,1362860,31-Mar-21,-1.13,-0.0177
63.79,63.89,62.9,63.44,BUD,1130518,HISTORICAL_PRICES,BUD,4/1/2021,1.62017E+12,-0.085710191,-0.085710191,63.44,63.79,63.89,62.9,1130518,62.9118,63.2589,63.358,62.3763,1130518,1-Apr-21,0.94,0.015
64.34,64.62,64.16,64.19,BUD,839128,HISTORICAL_PRICES,BUD,4/5/2021,1.62017E+12,-0.077827146,-0.077827146,64.19,64.34,64.62,64.16,839128,63.6555,63.8043,64.082,63.6258,839128,5-Apr-21,0.55,0.0086
63.9,64.24,63.82,64.03,BUD,969089,HISTORICAL_PRICES,BUD,4/6/2021,1.62017E+12,-0.084133582,-0.084133582,64.03,63.9,64.24,63.82,969089,63.4969,63.368,63.7051,63.2886,969089,6-Apr-21,-0.44,-0.0068
63.57,64.03,63.32,63.97,BUD,1022580,HISTORICAL_PRICES,BUD,4/7/2021,1.62017E+12,-0.088863408,-0.088863408,63.97,63.57,64.03,63.32,1022580,63.4374,63.0407,63.4969,62.7928,1022580,7-Apr-21,-0.33,-0.0052
65.14,65.345,64.05,64.32,BUD,1342630,HISTORICAL_PRICES,BUD,4/8/2021,1.62017E+12,-0.0663609,-0.0663609,64.32,65.14,65.345,64.05,1342630,63.7845,64.5976,64.8009,63.5167,1342630,8-Apr-21,1.57,0.0247
65.39,65.395,64.94,65.08,BUD,885416,HISTORICAL_PRICES,BUD,4/9/2021,1.62017E+12,-0.062777698,-0.062777698,65.08,65.39,65.395,64.94,885416,64.5381,64.8456,64.8505,64.3993,885416,9-Apr-21,0.25,0.0038
65.07,65.72,64.86,65.2,BUD,970929,HISTORICAL_PRICES,BUD,4/12/2021,1.62017E+12,-0.067364197,-0.067364197,65.2,65.07,65.72,64.86,970929,64.6571,64.5282,65.1728,64.32,970929,12-Apr-21,-0.32,-0.0049
64.38,64.6,63.62,63.8,BUD,933268,HISTORICAL_PRICES,BUD,4/13/2021,1.62017E+12,-0.077253834,-0.077253834,63.8,64.38,64.6,63.62,933268,63.2688,63.844,64.0621,63.0903,933268,13-Apr-21,-0.69,-0.0106
65.16,65.53,65.07,65.34,BUD,864601,HISTORICAL_PRICES,BUD,4/14/2021,1.62017E+12,-0.066074244,-0.066074244,65.34,65.16,65.53,65.07,864601,64.796,64.6175,64.9844,64.5282,864601,14-Apr-21,0.78,0.0121
67.73,67.835,67.19,67.55,BUD,1856109,HISTORICAL_PRICES,BUD,4/15/2021,1.62017E+12,-0.029238928,-0.029238928,67.55,67.73,67.835,67.19,1856109,66.9876,67.1661,67.2702,66.6306,1856109,15-Apr-21,2.57,0.0394
68.14,68.23,67.8,68.17,BUD,976724,HISTORICAL_PRICES,BUD,4/16/2021,1.62017E+12,-0.023362477,-0.023362477,68.17,68.14,68.23,67.8,976724,67.6024,67.5727,67.6619,67.2355,976724,16-Apr-21,0.41,0.0061
68.71,69.02,68.4,69,BUD,1295414,HISTORICAL_PRICES,BUD,4/19/2021,1.62017E+12,-0.015192776,-0.015192776,69,68.71,69.02,68.4,1295414,68.4255,68.1379,68.4453,67.8305,1295414,19-Apr-21,0.57,0.0084
67.31,67.96,66.26,67.92,BUD,1035907,HISTORICAL_PRICES,BUD,4/20/2021,1.62017E+12,-0.035258707,-0.035258707,67.92,67.31,67.96,66.26,1035907,67.3545,66.7496,67.3942,65.7083,1035907,20-Apr-21,-1.4,-0.0204
69.63,69.75,68.36,68.48,BUD,1424563,HISTORICAL_PRICES,BUD,4/21/2021,1.62017E+12,-0.002006593,-0.002006593,68.48,69.63,69.75,68.36,1424563,67.9098,69.0503,69.1693,67.7908,1424563,21-Apr-21,2.32,0.0345
70.23,70.65,69.9575,70.08,BUD,1204201,HISTORICAL_PRICES,BUD,4/22/2021,1.62017E+12,0.006593092,0.006593092,70.08,70.23,70.65,69.9575,1204201,69.4965,69.6453,70.0618,69.375,1204201,22-Apr-21,0.6,0.0086
70.45,70.755,69.76,69.79,BUD,830743,HISTORICAL_PRICES,BUD,4/23/2021,1.62017E+12,0.009746309,0.009746309,69.79,70.45,70.755,69.76,830743,69.2089,69.8634,70.1659,69.1792,830743,23-Apr-21,0.22,0.0031
70.59,70.7385,70,70,BUD,610834,HISTORICAL_PRICES,BUD,4/26/2021,1.62017E+12,0.011752902,0.011752902,70,70.59,70.7385,70,610834,69.4172,70.0023,70.1495,69.4172,610834,26-Apr-21,0.14,0.002
70.33,70.49,69.86,70.03,BUD,738966,HISTORICAL_PRICES,BUD,4/27/2021,1.62017E+12,0.008026372,0.008026372,70.03,70.33,70.49,69.86,738966,69.4469,69.7444,69.9031,69.2783,738966,27-Apr-21,-0.26,-0.0037
71.33,71.83,71.23,71.68,BUD,1227253,HISTORICAL_PRICES,BUD,4/28/2021,1.62017E+12,0.02235918,0.02235918,71.68,71.33,71.83,71.23,1227253,71.0832,70.7361,71.2319,70.6369,1227253,28-Apr-21,1,0.0142
72.14,72.28,71.58,71.59,BUD,1098791,HISTORICAL_PRICES,BUD,4/29/2021,1.62017E+12,0.033968754,0.033968754,71.59,72.14,72.28,71.58,1098791,70.9939,71.5394,71.6782,70.984,1098791,29-Apr-21,0.81,0.0114
70.96,71.71,70.725,71.48,BUD,1126450,HISTORICAL_PRICES,BUD,4/30/2021,1.62017E+12,0.017056041,0.017056041,71.48,70.96,71.71,70.725,1126450,70.8848,70.3692,71.1129,70.1361,1126450,30-Apr-21,-1.18,-0.0164
71.63,71.74,70.73,70.75,BUD,992279,HISTORICAL_PRICES,BUD,5/3/2021,1.62017E+12,0.026659023,0.026659023,70.75,71.63,71.74,70.73,992279,70.1609,71.0336,71.1427,70.1411,992279,3-May-21,0.67,0.0094
70.59,70.87,70.26,70.7,BUD,863189,HISTORICAL_PRICES,BUD,5/4/2021,1.62018E+12,0.011752902,0.011752902,70.7,70.59,70.87,70.26,863189,70.7,70.59,70.87,70.26,863189,4-May-21,-1.04,-0.0145
70.62,70.65,70.31,70.54,BUD,677083,HISTORICAL_PRICES,BUD,5/5/2021,1.62026E+12,0.012182887,0.012182887,70.54,70.62,70.65,70.31,677083,70.54,70.62,70.65,70.31,677083,5-May-21,0.03,0.0004
75,75.74,73.67,74.86,BUD,3189450,HISTORICAL_PRICES,BUD,5/6/2021,1.62035E+12,0.074960585,0.074960585,74.86,75,75.74,73.67,3189450,74.86,75,75.74,73.67,3189450,6-May-21,4.38,0.062
74.59,74.745,73.93,74.13,BUD,1309187,HISTORICAL_PRICES,BUD,5/7/2021,1.62044E+12,0.069084134,0.069084134,74.13,74.59,74.745,73.93,1309187,74.13,74.59,74.745,73.93,1309187,7-May-21,-0.41,-0.0055
74.88,75.77,74.83,74.84,BUD,1393310,HISTORICAL_PRICES,BUD,5/10/2021,1.62069E+12,0.073240648,0.073240648,74.84,74.88,75.77,74.83,1393310,74.84,74.88,75.77,74.83,1393310,10-May-21,0.29,0.0039
74.35,74.35,73.58,74,BUD,1429328,HISTORICAL_PRICES,BUD,5/11/2021,1.62078E+12,0.06564426,0.06564426,74,74.35,74.35,73.58,1429328,74,74.35,74.35,73.58,1429328,11-May-21,-0.53,-0.0071
73.96,74.87,73.7,73.97,BUD,1005384,HISTORICAL_PRICES,BUD,5/12/2021,1.62087E+12,0.060054465,0.060054465,73.97,73.96,74.87,73.7,1005384,73.97,73.96,74.87,73.7,1005384,12-May-21,-0.39,-0.0052
74.96,75.27,74.26,74.41,BUD,1040733,HISTORICAL_PRICES,BUD,5/13/2021,1.62095E+12,0.074387272,0.074387272,74.41,74.96,75.27,74.26,1040733,74.41,74.96,75.27,74.26,1040733,13-May-21,1,0.0135
75.66,75.82,75.34,75.38,BUD,1031406,HISTORICAL_PRICES,BUD,5/14/2021,1.62104E+12,0.084420238,0.084420238,75.38,75.66,75.82,75.34,1031406,75.38,75.66,75.82,75.34,1031406,14-May-21,0.7,0.0093
75.34,75.66,75.03,75.35,BUD,728604,HISTORICAL_PRICES,BUD,5/17/2021,1.6213E+12,0.079833739,0.079833739,75.35,75.34,75.66,75.03,728604,75.35,75.34,75.66,75.03,728604,17-May-21,-0.32,-0.0042
74.75,75.24,74.69,75.17,BUD,626801,HISTORICAL_PRICES,BUD,5/18/2021,1.62139E+12,0.071377383,0.071377383,75.17,74.75,75.24,74.69,626801,75.17,74.75,75.24,74.69,626801,18-May-21,-0.59,-0.0078
74.48,74.64,73.63,74.37,BUD,1196201,HISTORICAL_PRICES,BUD,5/19/2021,1.62147E+12,0.067507525,0.067507525,74.37,74.48,74.64,73.63,1196201,74.37,74.48,74.64,73.63,1196201,19-May-21,-0.27,-0.0036
75.35,75.62,74.52,74.79,BUD,786671,HISTORICAL_PRICES,BUD,5/20/2021,1.62156E+12,0.079977068,0.079977068,74.79,75.35,75.62,74.52,786671,74.79,75.35,75.62,74.52,786671,20-May-21,0.87,0.0117
75.76,76.15,75.46,76,BUD,789239,HISTORICAL_PRICES,BUD,5/21/2021,1.62165E+12,0.085853519,0.085853519,76,75.76,76.15,75.46,789239,76,75.76,76.15,75.46,789239,21-May-21,0.41,0.0054
75.97,76.18,75.82,75.93,BUD,615882,HISTORICAL_PRICES,BUD,5/24/2021,1.6219E+12,0.088863408,0.088863408,75.93,75.97,76.18,75.82,615882,75.93,75.97,76.18,75.82,615882,24-May-21,0.21,0.0028
75.66,76.15,75.582,76.1,BUD,811615,HISTORICAL_PRICES,BUD,5/25/2021,1.62199E+12,0.084420238,0.084420238,76.1,75.66,76.15,75.582,811615,76.1,75.66,76.15,75.582,811615,25-May-21,-0.31,-0.0041
75.86,76.21,75.67,75.75,BUD,715845,HISTORICAL_PRICES,BUD,5/26/2021,1.62208E+12,0.087286799,0.087286799,75.75,75.86,76.21,75.67,715845,75.75,75.86,76.21,75.67,715845,26-May-21,0.2,0.0026
75.86,76.32,75.56,76.11,BUD,890281,HISTORICAL_PRICES,BUD,5/27/2021,1.62216E+12,0.087286799,0.087286799,76.11,75.86,76.32,75.56,890281,76.11,75.86,76.32,75.56,890281,27-May-21,0,0
75.77,76.072,75.67,75.81,BUD,1258724,HISTORICAL_PRICES,BUD,5/28/2021,1.62225E+12,0.085996847,0.085996847,75.81,75.77,76.072,75.67,1258724,75.81,75.77,76.072,75.67,1258724,28-May-21,-0.09,-0.0012
76.46,76.6899,76.0201,76.1,BUD,1528902,HISTORICAL_PRICES,BUD,6/1/2021,1.6226E+12,0.095886484,0.095886484,76.1,76.46,76.6899,76.0201,1528902,76.1,76.46,76.6899,76.0201,1528902,1-Jun-21,0.69,0.0091
77.53,77.59,77.04,77.23,BUD,1098718,HISTORICAL_PRICES,BUD,6/2/2021,1.62268E+12,0.111222589,0.111222589,77.23,77.53,77.59,77.04,1098718,77.23,77.53,77.59,77.04,1098718,2-Jun-21,1.07,0.014
76.34,76.55,75.93,76.5,BUD,901074,HISTORICAL_PRICES,BUD,6/3/2021,1.62277E+12,0.094166547,0.094166547,76.5,76.34,76.55,75.93,901074,76.5,76.34,76.55,75.93,901074,3-Jun-21,-1.19,-0.0153
76.79,76.83,76.15,76.39,BUD,889302,HISTORICAL_PRICES,BUD,6/4/2021,1.62286E+12,0.100616311,0.100616311,76.39,76.79,76.83,76.15,889302,76.39,76.79,76.83,76.15,889302,4-Jun-21,0.45,0.0059
78.19,78.25,77.48,77.65,BUD,1174950,HISTORICAL_PRICES,BUD,6/7/2021,1.62311E+12,0.120682242,0.120682242,77.65,78.19,78.25,77.48,1174950,77.65,78.19,78.25,77.48,1174950,7-Jun-21,1.4,0.0182
78.82,79.135,78.68,78.94,BUD,985231,HISTORICAL_PRICES,BUD,6/8/2021,1.6232E+12,0.129711911,0.129711911,78.94,78.82,79.135,78.68,985231,78.94,78.82,79.135,78.68,985231,8-Jun-21,0.63,0.0081
78.54,79.05,78.54,78.95,BUD,579969,HISTORICAL_PRICES,BUD,6/9/2021,1.62329E+12,0.125698724,0.125698724,78.95,78.54,79.05,78.54,579969,78.95,78.54,79.05,78.54,579969,9-Jun-21,-0.28,-0.0036
78.39,78.82,78.37,78.66,BUD,686585,HISTORICAL_PRICES,BUD,6/10/2021,1.62337E+12,0.123548803,0.123548803,78.66,78.39,78.82,78.37,686585,78.66,78.39,78.82,78.37,686585,10-Jun-21,-0.15,-0.0019
